,city,price,lat,lng
1245,daytona beach,425.0,29.2108147,-81.0228331
1246,daytona beach,400.0,29.2108147,-81.0228331
1247,daytona beach,230.0,29.2108147,-81.0228331
1248,daytona beach,500.0,29.2108147,-81.0228331
1249,daytona beach,485.0,29.2108147,-81.0228331
1250,daytona beach,500.0,29.2108147,-81.0228331
1251,daytona beach,350.0,29.2108147,-81.0228331
1252,daytona beach,200.0,29.2108147,-81.0228331
1253,daytona beach,550.0,29.2108147,-81.0228331
1254,daytona beach,700.0,29.2108147,-81.0228331
1255,daytona beach,500.0,29.2108147,-81.0228331
1256,daytona beach,470.0,29.2108147,-81.0228331
1257,daytona beach,500.0,29.2108147,-81.0228331
1258,daytona beach,200.0,29.2108147,-81.0228331
1259,daytona beach,899.0,29.2108147,-81.0228331
1260,daytona beach,700.0,29.2108147,-81.0228331
1261,dayton / springfield,202.0,39.7589478,-84.1916069
1262,dayton / springfield,450.0,39.7589478,-84.1916069
1263,dayton / springfield,549.0,39.7589478,-84.1916069
1264,dayton / springfield,230.0,39.7589478,-84.1916069
1265,dayton / springfield,500.0,39.7589478,-84.1916069
1266,dayton / springfield,549.0,39.7589478,-84.1916069
1267,dayton / springfield,600.0,39.7589478,-84.1916069
1268,dayton / springfield,450.0,39.7589478,-84.1916069
1269,dayton / springfield,425.0,39.7589478,-84.1916069
1270,dayton / springfield,400.0,39.7589478,-84.1916069
1271,dayton / springfield,500.0,39.7589478,-84.1916069
1272,dayton / springfield,579.0,39.7589478,-84.1916069
1273,dayton / springfield,200.0,39.7589478,-84.1916069
1274,dayton / springfield,200.0,39.7589478,-84.1916069
1275,dayton / springfield,450.0,39.7589478,-84.1916069
1276,dayton / springfield,600.0,39.7589478,-84.1916069
1277,"decatur, IL",400.0,39.8403147,-88.9548001
1278,"decatur, IL",400.0,39.8403147,-88.9548001
1279,"decatur, IL",200.0,39.8403147,-88.9548001
1280,"decatur, IL",230.0,39.8403147,-88.9548001
1281,"decatur, IL",400.0,39.8403147,-88.9548001
1282,"decatur, IL",550.0,39.8403147,-88.9548001
1283,"decatur, IL",600.0,39.8403147,-88.9548001
1284,"decatur, IL",400.0,39.8403147,-88.9548001
1285,deep east texas,700.0,31.526269,-94.08118
1286,deep east texas,275.0,31.526269,-94.08118
1287,deep east texas,235.0,31.526269,-94.08118
1288,deep east texas,575.0,31.526269,-94.08118
1289,delaware,200.0,38.9108325,-75.52766989999999
1290,delaware,625.0,38.9108325,-75.52766989999999
1291,delaware,420.0,38.9108325,-75.52766989999999
1292,delaware,400.0,38.9108325,-75.52766989999999
1293,delaware,400.0,38.9108325,-75.52766989999999
1294,delaware,400.0,38.9108325,-75.52766989999999
1295,delaware,175.0,38.9108325,-75.52766989999999
1296,delaware,600.0,38.9108325,-75.52766989999999
1297,delaware,250.0,38.9108325,-75.52766989999999
1298,delaware,240.0,38.9108325,-75.52766989999999
1299,delaware,60.0,38.9108325,-75.52766989999999
1300,delaware,60.0,38.9108325,-75.52766989999999
1301,delaware,85.0,38.9108325,-75.52766989999999
1302,delaware,85.0,38.9108325,-75.52766989999999
1303,delaware,60.0,38.9108325,-75.52766989999999
1304,delaware,60.0,38.9108325,-75.52766989999999
1305,delaware,85.0,38.9108325,-75.52766989999999
1306,delaware,85.0,38.9108325,-75.52766989999999
1307,delaware,60.0,38.9108325,-75.52766989999999
1308,delaware,85.0,38.9108325,-75.52766989999999
1309,delaware,60.0,38.9108325,-75.52766989999999
1310,del rio / eagle pass,225.0,29.3708857,-100.8958674
1311,del rio / eagle pass,450.0,29.3708857,-100.8958674
1312,del rio / eagle pass,100.0,29.3708857,-100.8958674
1313,del rio / eagle pass,380.0,29.3708857,-100.8958674
1314,del rio / eagle pass,200.0,29.3708857,-100.8958674
1315,del rio / eagle pass,900.0,29.3708857,-100.8958674
1316,del rio / eagle pass,380.0,29.3708857,-100.8958674
1317,del rio / eagle pass,450.0,29.3708857,-100.8958674
1318,del rio / eagle pass,800.0,29.3708857,-100.8958674
1319,del rio / eagle pass,500.0,29.3708857,-100.8958674
1320,del rio / eagle pass,800.0,29.3708857,-100.8958674
1321,del rio / eagle pass,500.0,29.3708857,-100.8958674
1322,del rio / eagle pass,800.0,29.3708857,-100.8958674
1323,del rio / eagle pass,800.0,29.3708857,-100.8958674
1324,del rio / eagle pass,350.0,29.3708857,-100.8958674
1325,del rio / eagle pass,420.0,29.3708857,-100.8958674
1326,del rio / eagle pass,800.0,29.3708857,-100.8958674
1327,del rio / eagle pass,700.0,29.3708857,-100.8958674
1328,del rio / eagle pass,900.0,29.3708857,-100.8958674
1329,del rio / eagle pass,800.0,29.3708857,-100.8958674
1330,del rio / eagle pass,800.0,29.3708857,-100.8958674
1331,"denver, CO",525.0,39.7392358,-104.990251
1332,"denver, CO",230.0,39.7392358,-104.990251
1333,"denver, CO",450.0,39.7392358,-104.990251
1334,"denver, CO",1400.0,39.7392358,-104.990251
1335,"denver, CO",325.0,39.7392358,-104.990251
1336,"denver, CO",475.0,39.7392358,-104.990251
1337,"denver, CO",425.0,39.7392358,-104.990251
1338,"denver, CO",200.0,39.7392358,-104.990251
1339,"denver, CO",650.0,39.7392358,-104.990251
1340,"denver, CO",200.0,39.7392358,-104.990251
1341,"denver, CO",400.0,39.7392358,-104.990251
1342,"denver, CO",400.0,39.7392358,-104.990251
1343,"denver, CO",450.0,39.7392358,-104.990251
1344,"denver, CO",450.0,39.7392358,-104.990251
1345,"denver, CO",450.0,39.7392358,-104.990251
1346,"denver, CO",425.0,39.7392358,-104.990251
1347,"denver, CO",200.0,39.7392358,-104.990251
1348,"denver, CO",400.0,39.7392358,-104.990251
1349,"denver, CO",1100.0,39.7392358,-104.990251
1350,"denver, CO",500.0,39.7392358,-104.990251
1351,"denver, CO",450.0,39.7392358,-104.990251
1352,"des moines, IA",525.0,41.5868353,-93.6249593
1353,"des moines, IA",400.0,41.5868353,-93.6249593
1354,"des moines, IA",200.0,41.5868353,-93.6249593
1355,"des moines, IA",200.0,41.5868353,-93.6249593
1356,"des moines, IA",350.0,41.5868353,-93.6249593
1357,"des moines, IA",550.0,41.5868353,-93.6249593
1358,"des moines, IA",400.0,41.5868353,-93.6249593
1359,"des moines, IA",325.0,41.5868353,-93.6249593
1360,"des moines, IA",500.0,41.5868353,-93.6249593
1361,"des moines, IA",230.0,41.5868353,-93.6249593
1362,detroit metro,439.0,42.2161722,-83.3553842
1363,detroit metro,350.0,42.2161722,-83.3553842
1364,detroit metro,449.0,42.2161722,-83.3553842
1365,detroit metro,460.0,42.2161722,-83.3553842
1366,detroit metro,549.0,42.2161722,-83.3553842
1367,detroit metro,499.0,42.2161722,-83.3553842
1368,detroit metro,99.0,42.2161722,-83.3553842
1369,detroit metro,475.0,42.2161722,-83.3553842
1370,detroit metro,99.0,42.2161722,-83.3553842
1371,detroit metro,500.0,42.2161722,-83.3553842
1372,detroit metro,300.0,42.2161722,-83.3553842
1373,detroit metro,399.0,42.2161722,-83.3553842
1374,detroit metro,499.0,42.2161722,-83.3553842
1375,detroit metro,500.0,42.2161722,-83.3553842
1376,detroit metro,99.0,42.2161722,-83.3553842
1377,detroit metro,480.0,42.2161722,-83.3553842
1378,detroit metro,500.0,42.2161722,-83.3553842
1379,detroit metro,525.0,42.2161722,-83.3553842
1380,detroit metro,500.0,42.2161722,-83.3553842
1381,detroit metro,95.0,42.2161722,-83.3553842
1382,detroit metro,520.0,42.2161722,-83.3553842
1383,"dothan, AL",200.0,31.2232313,-85.3904888
1384,"dothan, AL",450.0,31.2232313,-85.3904888
1385,"dothan, AL",225.0,31.2232313,-85.3904888
1386,"dothan, AL",200.0,31.2232313,-85.3904888
1387,"dothan, AL",400.0,31.2232313,-85.3904888
1388,"dothan, AL",500.0,31.2232313,-85.3904888
1389,"dothan, AL",232.0,31.2232313,-85.3904888
1390,"dothan, AL",175.0,31.2232313,-85.3904888
1391,"dothan, AL",500.0,31.2232313,-85.3904888
1392,"dothan, AL",449.0,31.2232313,-85.3904888
1393,"dothan, AL",449.0,31.2232313,-85.3904888
1394,"dothan, AL",400.0,31.2232313,-85.3904888
1395,"dothan, AL",200.0,31.2232313,-85.3904888
1396,"dothan, AL",231.0,31.2232313,-85.3904888
1397,"dothan, AL",450.0,31.2232313,-85.3904888
1398,dubuque,400.0,42.50226610000001,-90.66546749999999
1399,dubuque,325.0,42.50226610000001,-90.66546749999999
1400,dubuque,500.0,42.50226610000001,-90.66546749999999
1401,dubuque,230.0,42.50226610000001,-90.66546749999999
1402,dubuque,200.0,42.50226610000001,-90.66546749999999
1403,dubuque,450.0,42.50226610000001,-90.66546749999999
1404,dubuque,400.0,42.50226610000001,-90.66546749999999
1405,dubuque,400.0,42.50226610000001,-90.66546749999999
1406,duluth / superior,450.0,46.78667189999999,-92.1004852
1407,duluth / superior,450.0,46.78667189999999,-92.1004852
1408,duluth / superior,500.0,46.78667189999999,-92.1004852
1409,duluth / superior,525.0,46.78667189999999,-92.1004852
1410,duluth / superior,400.0,46.78667189999999,-92.1004852
1411,duluth / superior,550.0,46.78667189999999,-92.1004852
1412,duluth / superior,375.0,46.78667189999999,-92.1004852
1413,duluth / superior,240.0,46.78667189999999,-92.1004852
1414,duluth / superior,499.0,46.78667189999999,-92.1004852
1415,duluth / superior,499.0,46.78667189999999,-92.1004852
1416,duluth / superior,499.0,46.78667189999999,-92.1004852
1417,duluth / superior,499.0,46.78667189999999,-92.1004852
1418,duluth / superior,499.0,46.78667189999999,-92.1004852
1419,duluth / superior,549.0,46.78667189999999,-92.1004852
1420,duluth / superior,499.0,46.78667189999999,-92.1004852
1421,duluth / superior,1111.0,46.78667189999999,-92.1004852
1422,duluth / superior,550.0,46.78667189999999,-92.1004852
1423,duluth / superior,400.0,46.78667189999999,-92.1004852
1424,duluth / superior,350.0,46.78667189999999,-92.1004852
1425,duluth / superior,800.0,46.78667189999999,-92.1004852
1426,duluth / superior,450.0,46.78667189999999,-92.1004852
1427,eastern CO,390.0,38.834039,-104.815784
1428,eastern CO,230.0,38.834039,-104.815784
1429,eastern CO,500.0,38.834039,-104.815784
1430,eastern CO,200.0,38.834039,-104.815784
1431,eastern CO,200.0,38.834039,-104.815784
1432,eastern CO,525.0,38.834039,-104.815784
1433,eastern CO,230.0,38.834039,-104.815784
1434,eastern CO,450.0,38.834039,-104.815784
1435,eastern CO,1400.0,38.834039,-104.815784
1436,eastern CO,325.0,38.834039,-104.815784
1437,eastern CO,475.0,38.834039,-104.815784
1438,eastern CO,425.0,38.834039,-104.815784
1439,eastern CO,200.0,38.834039,-104.815784
1440,eastern CO,650.0,38.834039,-104.815784
1441,eastern CO,200.0,38.834039,-104.815784
1442,eastern CO,400.0,38.834039,-104.815784
1443,eastern CO,400.0,38.834039,-104.815784
1444,eastern CO,450.0,38.834039,-104.815784
1445,eastern CO,450.0,38.834039,-104.815784
1446,eastern CO,450.0,38.834039,-104.815784
1447,eastern CO,425.0,38.834039,-104.815784
1448,eastern CT,200.0,41.720017,-72.215698
1449,eastern CT,400.0,41.720017,-72.215698
1450,eastern CT,420.0,41.720017,-72.215698
1451,eastern CT,400.0,41.720017,-72.215698
1452,eastern CT,200.0,41.720017,-72.215698
1453,eastern CT,400.0,41.720017,-72.215698
1454,eastern CT,200.0,41.720017,-72.215698
1455,eastern CT,400.0,41.720017,-72.215698
1456,eastern CT,700.0,41.720017,-72.215698
1457,eastern CT,200.0,41.720017,-72.215698
1458,eastern CT,650.0,41.720017,-72.215698
1459,eastern CT,450.0,41.720017,-72.215698
1460,eastern CT,55.0,41.720017,-72.215698
1461,eastern CT,55.0,41.720017,-72.215698
1462,eastern CT,99.0,41.720017,-72.215698
1463,eastern CT,495.0,41.720017,-72.215698
1464,eastern CT,350.0,41.720017,-72.215698
1465,eastern CT,450.0,41.720017,-72.215698
1466,eastern CT,99.0,41.720017,-72.215698
1467,eastern CT,90.0,41.720017,-72.215698
1468,eastern CT,450.0,41.720017,-72.215698
1469,eastern kentucky,230.0,37.51647579999999,-82.8067126
1470,eastern kentucky,200.0,37.51647579999999,-82.8067126
1471,eastern kentucky,550.0,37.51647579999999,-82.8067126
1472,eastern kentucky,450.0,37.51647579999999,-82.8067126
1473,eastern kentucky,400.0,37.51647579999999,-82.8067126
1474,eastern kentucky,101.0,37.51647579999999,-82.8067126
1475,eastern kentucky,400.0,37.51647579999999,-82.8067126
1476,eastern kentucky,490.0,37.51647579999999,-82.8067126
1477,eastern montana,400.0,47.1304894,-104.6925976
1478,eastern montana,400.0,47.1304894,-104.6925976
1479,eastern montana,550.0,47.1304894,-104.6925976
1480,eastern montana,200.0,47.1304894,-104.6925976
1481,eastern montana,200.0,47.1304894,-104.6925976
1482,eastern montana,400.0,47.1304894,-104.6925976
1483,eastern montana,400.0,47.1304894,-104.6925976
1484,eastern NC,300.0,35.5885505,-77.3677008
1485,eastern NC,240.0,35.5885505,-77.3677008
1486,eastern NC,50.0,35.5885505,-77.3677008
1487,eastern NC,200.0,35.5885505,-77.3677008
1488,eastern NC,350.0,35.5885505,-77.3677008
1489,eastern NC,600.0,35.5885505,-77.3677008
1490,eastern NC,400.0,35.5885505,-77.3677008
1491,eastern NC,450.0,35.5885505,-77.3677008
1492,eastern NC,500.0,35.5885505,-77.3677008
1493,eastern NC,450.0,35.5885505,-77.3677008
1494,eastern NC,495.0,35.5885505,-77.3677008
1495,eastern NC,450.0,35.5885505,-77.3677008
1496,eastern NC,549.0,35.5885505,-77.3677008
1497,eastern NC,450.0,35.5885505,-77.3677008
1498,eastern NC,200.0,35.5885505,-77.3677008
1499,eastern NC,400.0,35.5885505,-77.3677008
1500,eastern NC,800.0,35.5885505,-77.3677008
1501,eastern NC,450.0,35.5885505,-77.3677008
1502,eastern NC,475.0,35.5885505,-77.3677008
1503,eastern NC,420.0,35.5885505,-77.3677008
1504,eastern NC,375.0,35.5885505,-77.3677008
1505,eastern panhandle,575.0,39.3349019,-78.5660852
1506,eastern panhandle,200.0,39.3349019,-78.5660852
1507,eastern panhandle,200.0,39.3349019,-78.5660852
1508,eastern panhandle,400.0,39.3349019,-78.5660852
1509,eastern panhandle,499.0,39.3349019,-78.5660852
1510,eastern panhandle,500.0,39.3349019,-78.5660852
1511,eastern panhandle,499.0,39.3349019,-78.5660852
1512,eastern panhandle,230.0,39.3349019,-78.5660852
1513,eastern panhandle,500.0,39.3349019,-78.5660852
1514,eastern panhandle,475.0,39.3349019,-78.5660852
1515,eastern panhandle,500.0,39.3349019,-78.5660852
1516,eastern panhandle,499.0,39.3349019,-78.5660852
1517,eastern panhandle,500.0,39.3349019,-78.5660852
1518,eastern panhandle,500.0,39.3349019,-78.5660852
1519,eastern panhandle,550.0,39.3349019,-78.5660852
1520,eastern panhandle,400.0,39.3349019,-78.5660852
1521,eastern panhandle,499.0,39.3349019,-78.5660852
1522,eastern panhandle,299.0,39.3349019,-78.5660852
1523,eastern panhandle,200.0,39.3349019,-78.5660852
1524,eastern panhandle,425.0,39.3349019,-78.5660852
1525,eastern panhandle,335.0,39.3349019,-78.5660852
1526,eastern shore,200.0,37.5397721,-75.8229685
1527,eastern shore,560.0,37.5397721,-75.8229685
1528,eastern shore,379.0,37.5397721,-75.8229685
1529,eastern shore,225.0,37.5397721,-75.8229685
1530,eastern shore,200.0,37.5397721,-75.8229685
1531,eastern shore,350.0,37.5397721,-75.8229685
1532,eastern shore,200.0,37.5397721,-75.8229685
1533,eastern shore,499.0,37.5397721,-75.8229685
1534,eastern shore,499.0,37.5397721,-75.8229685
1535,eastern shore,499.0,37.5397721,-75.8229685
1536,eastern shore,200.0,37.5397721,-75.8229685
1537,eastern shore,200.0,37.5397721,-75.8229685
1538,eastern shore,400.0,37.5397721,-75.8229685
1539,eastern shore,499.0,37.5397721,-75.8229685
1540,eastern shore,500.0,37.5397721,-75.8229685
1541,eastern shore,499.0,37.5397721,-75.8229685
1542,eastern shore,230.0,37.5397721,-75.8229685
1543,eastern shore,500.0,37.5397721,-75.8229685
1544,eastern shore,475.0,37.5397721,-75.8229685
1545,eastern shore,500.0,37.5397721,-75.8229685
1546,eastern shore,499.0,37.5397721,-75.8229685
1547,east idaho,400.0,44.0682019,-114.7420408
1548,east idaho,200.0,44.0682019,-114.7420408
1549,east idaho,480.0,44.0682019,-114.7420408
1550,east idaho,225.0,44.0682019,-114.7420408
1551,east idaho,400.0,44.0682019,-114.7420408
1552,east idaho,550.0,44.0682019,-114.7420408
1553,east idaho,200.0,44.0682019,-114.7420408
1554,east idaho,200.0,44.0682019,-114.7420408
1555,east idaho,430.0,44.0682019,-114.7420408
1556,east idaho,487.0,44.0682019,-114.7420408
1557,east idaho,60.0,44.0682019,-114.7420408
1558,east oregon,250.0,44.4383953,-118.8917537
1559,east oregon,550.0,44.4383953,-118.8917537
1560,east oregon,200.0,44.4383953,-118.8917537
1561,east oregon,200.0,44.4383953,-118.8917537
1562,east oregon,430.0,44.4383953,-118.8917537
1563,east oregon,487.0,44.4383953,-118.8917537
1564,east oregon,60.0,44.4383953,-118.8917537
1565,east oregon,475.0,44.4383953,-118.8917537
1566,east oregon,560.0,44.4383953,-118.8917537
1567,"eau claire, WI",425.0,44.811349,-91.4984941
1568,"eau claire, WI",600.0,44.811349,-91.4984941
1569,"eau claire, WI",380.0,44.811349,-91.4984941
1570,"eau claire, WI",600.0,44.811349,-91.4984941
1571,"eau claire, WI",400.0,44.811349,-91.4984941
1572,"eau claire, WI",550.0,44.811349,-91.4984941
1573,"eau claire, WI",375.0,44.811349,-91.4984941
1574,"eau claire, WI",240.0,44.811349,-91.4984941
1575,"eau claire, WI",499.0,44.811349,-91.4984941
1576,"eau claire, WI",499.0,44.811349,-91.4984941
1577,"eau claire, WI",499.0,44.811349,-91.4984941
1578,"eau claire, WI",499.0,44.811349,-91.4984941
1579,"eau claire, WI",499.0,44.811349,-91.4984941
1580,"eau claire, WI",549.0,44.811349,-91.4984941
1581,"eau claire, WI",499.0,44.811349,-91.4984941
1582,"eau claire, WI",1111.0,44.811349,-91.4984941
1583,"eau claire, WI",550.0,44.811349,-91.4984941
1584,"eau claire, WI",400.0,44.811349,-91.4984941
1585,"eau claire, WI",350.0,44.811349,-91.4984941
1586,"eau claire, WI",800.0,44.811349,-91.4984941
1587,"eau claire, WI",450.0,44.811349,-91.4984941
1588,"elko, NV",200.0,40.8324211,-115.7631232
1589,"elko, NV",200.0,40.8324211,-115.7631232
1590,"elko, NV",400.0,40.8324211,-115.7631232
1591,"elko, NV",200.0,40.8324211,-115.7631232
1592,"elko, NV",480.0,40.8324211,-115.7631232
1593,"elko, NV",550.0,40.8324211,-115.7631232
1594,"elko, NV",200.0,40.8324211,-115.7631232
1595,"elko, NV",200.0,40.8324211,-115.7631232
1596,"elko, NV",430.0,40.8324211,-115.7631232
1597,"elko, NV",487.0,40.8324211,-115.7631232
1598,"elko, NV",60.0,40.8324211,-115.7631232
1599,"elko, NV",200.0,40.8324211,-115.7631232
1600,"elko, NV",225.0,40.8324211,-115.7631232
1601,"elko, NV",400.0,40.8324211,-115.7631232
1602,"elko, NV",550.0,40.8324211,-115.7631232
1603,elmira-corning,200.0,42.1604316,-76.8921794
1604,elmira-corning,200.0,42.1604316,-76.8921794
1605,elmira-corning,200.0,42.1604316,-76.8921794
1606,elmira-corning,200.0,42.1604316,-76.8921794
1607,elmira-corning,375.0,42.1604316,-76.8921794
1608,"el paso, TX",580.0,31.7618778,-106.4850217
1609,"el paso, TX",500.0,31.7618778,-106.4850217
1610,"el paso, TX",300.0,31.7618778,-106.4850217
1611,"el paso, TX",450.0,31.7618778,-106.4850217
1612,"el paso, TX",475.0,31.7618778,-106.4850217
1613,"el paso, TX",449.0,31.7618778,-106.4850217
1614,"el paso, TX",450.0,31.7618778,-106.4850217
1615,"el paso, TX",200.0,31.7618778,-106.4850217
1616,"el paso, TX",450.0,31.7618778,-106.4850217
1617,"el paso, TX",200.0,31.7618778,-106.4850217
1618,"el paso, TX",230.0,31.7618778,-106.4850217
1619,"el paso, TX",190.0,31.7618778,-106.4850217
1620,"el paso, TX",450.0,31.7618778,-106.4850217
1621,"el paso, TX",400.0,31.7618778,-106.4850217
1622,"el paso, TX",225.0,31.7618778,-106.4850217
1623,"erie, PA",226.0,42.12922409999999,-80.085059
1624,"erie, PA",400.0,42.12922409999999,-80.085059
1625,"erie, PA",225.0,42.12922409999999,-80.085059
1626,"erie, PA",400.0,42.12922409999999,-80.085059
1627,"erie, PA",300.0,42.12922409999999,-80.085059
1628,"erie, PA",245.0,42.12922409999999,-80.085059
1629,"erie, PA",200.0,42.12922409999999,-80.085059
1630,"eugene, OR",230.0,44.0520691,-123.0867536
1631,"eugene, OR",200.0,44.0520691,-123.0867536
1632,"eugene, OR",200.0,44.0520691,-123.0867536
1633,"eugene, OR",230.0,44.0520691,-123.0867536
1634,"eugene, OR",460.0,44.0520691,-123.0867536
1635,"eugene, OR",500.0,44.0520691,-123.0867536
1636,"eugene, OR",450.0,44.0520691,-123.0867536
1637,"eugene, OR",600.0,44.0520691,-123.0867536
1638,"eugene, OR",400.0,44.0520691,-123.0867536
1639,"eugene, OR",409.0,44.0520691,-123.0867536
1640,"eugene, OR",99.0,44.0520691,-123.0867536
1641,"eugene, OR",50.0,44.0520691,-123.0867536
1642,"eugene, OR",500.0,44.0520691,-123.0867536
1643,"eugene, OR",500.0,44.0520691,-123.0867536
1644,"eugene, OR",300.0,44.0520691,-123.0867536
1645,"eugene, OR",450.0,44.0520691,-123.0867536
1646,"eugene, OR",99.0,44.0520691,-123.0867536
1647,"eugene, OR",99.0,44.0520691,-123.0867536
1648,"eugene, OR",69.0,44.0520691,-123.0867536
1649,"eugene, OR",50.0,44.0520691,-123.0867536
1650,"eugene, OR",500.0,44.0520691,-123.0867536
1651,"evansville, IN",375.0,37.9715592,-87.5710898
1652,"evansville, IN",229.0,37.9715592,-87.5710898
1653,"evansville, IN",200.0,37.9715592,-87.5710898
1654,"evansville, IN",400.0,37.9715592,-87.5710898
1655,"evansville, IN",200.0,37.9715592,-87.5710898
1656,"evansville, IN",200.0,37.9715592,-87.5710898
1657,"evansville, IN",200.0,37.9715592,-87.5710898
1658,"evansville, IN",475.0,37.9715592,-87.5710898
1659,"evansville, IN",300.0,37.9715592,-87.5710898
1660,"evansville, IN",400.0,37.9715592,-87.5710898
1661,"evansville, IN",200.0,37.9715592,-87.5710898
1662,"evansville, IN",202.0,37.9715592,-87.5710898
1663,"evansville, IN",200.0,37.9715592,-87.5710898
1664,"evansville, IN",525.0,37.9715592,-87.5710898
1665,"evansville, IN",525.0,37.9715592,-87.5710898
1666,"fairbanks, AK",350.0,64.8377778,-147.7163888
1667,"fairbanks, AK",250.0,64.8377778,-147.7163888
1668,"fairbanks, AK",200.0,64.8377778,-147.7163888
1669,"fairbanks, AK",200.0,64.8377778,-147.7163888
1670,"fairbanks, AK",200.0,64.8377778,-147.7163888
1671,"fairbanks, AK",200.0,64.8377778,-147.7163888
1672,"fairbanks, AK",200.0,64.8377778,-147.7163888
1673,"fairbanks, AK",575.0,64.8377778,-147.7163888
1674,fargo / moorhead,450.0,46.8771863,-96.7898034
1675,fargo / moorhead,480.0,46.8771863,-96.7898034
1676,fargo / moorhead,229.0,46.8771863,-96.7898034
1677,fargo / moorhead,400.0,46.8771863,-96.7898034
1678,fargo / moorhead,450.0,46.8771863,-96.7898034
1679,fargo / moorhead,500.0,46.8771863,-96.7898034
1680,fargo / moorhead,525.0,46.8771863,-96.7898034
1681,fargo / moorhead,200.0,46.8771863,-96.7898034
1682,"farmington, NM",400.0,36.72805830000001,-108.2186856
1683,"farmington, NM",200.0,36.72805830000001,-108.2186856
1684,"farmington, NM",450.0,36.72805830000001,-108.2186856
1685,"farmington, NM",200.0,36.72805830000001,-108.2186856
1686,"farmington, NM",230.0,36.72805830000001,-108.2186856
1687,"farmington, NM",190.0,36.72805830000001,-108.2186856
1688,"farmington, NM",450.0,36.72805830000001,-108.2186856
1689,"farmington, NM",400.0,36.72805830000001,-108.2186856
1690,"farmington, NM",650.0,36.72805830000001,-108.2186856
1691,"farmington, NM",229.0,36.72805830000001,-108.2186856
1692,"farmington, NM",200.0,36.72805830000001,-108.2186856
1693,"fayetteville, AR",200.0,36.082156,-94.17185420000001
1694,"fayetteville, AR",225.0,36.082156,-94.17185420000001
1695,"fayetteville, AR",225.0,36.082156,-94.17185420000001
1696,"fayetteville, AR",400.0,36.082156,-94.17185420000001
1697,"fayetteville, AR",400.0,36.082156,-94.17185420000001
1698,"fayetteville, AR",600.0,36.082156,-94.17185420000001
1699,"fayetteville, AR",350.0,36.082156,-94.17185420000001
1700,"fayetteville, AR",400.0,36.082156,-94.17185420000001
1701,"fayetteville, AR",400.0,36.082156,-94.17185420000001
1702,"fayetteville, AR",950.0,36.082156,-94.17185420000001
1703,"fayetteville, AR",429.0,36.082156,-94.17185420000001
1704,"fayetteville, AR",775.0,36.082156,-94.17185420000001
1705,"fayetteville, AR",469.0,36.082156,-94.17185420000001
1706,"fayetteville, AR",449.0,36.082156,-94.17185420000001
1707,"fayetteville, AR",449.0,36.082156,-94.17185420000001
1708,"fayetteville, AR",775.0,36.082156,-94.17185420000001
1709,"fayetteville, AR",200.0,36.082156,-94.17185420000001
1710,"fayetteville, AR",469.0,36.082156,-94.17185420000001
1711,"fayetteville, AR",459.0,36.082156,-94.17185420000001
1712,"fayetteville, AR",225.0,36.082156,-94.17185420000001
1713,"fayetteville, AR",500.0,36.082156,-94.17185420000001
1714,"fayetteville, NC",475.0,35.0526641,-78.87835849999999
1715,"fayetteville, NC",425.0,35.0526641,-78.87835849999999
1716,"fayetteville, NC",225.0,35.0526641,-78.87835849999999
1717,"fayetteville, NC",225.0,35.0526641,-78.87835849999999
1718,"fayetteville, NC",400.0,35.0526641,-78.87835849999999
1719,"fayetteville, NC",450.0,35.0526641,-78.87835849999999
1720,"fayetteville, NC",500.0,35.0526641,-78.87835849999999
1721,"fayetteville, NC",450.0,35.0526641,-78.87835849999999
1722,"fayetteville, NC",495.0,35.0526641,-78.87835849999999
1723,"fayetteville, NC",450.0,35.0526641,-78.87835849999999
1724,"fayetteville, NC",549.0,35.0526641,-78.87835849999999
1725,"fayetteville, NC",450.0,35.0526641,-78.87835849999999
1726,"fayetteville, NC",200.0,35.0526641,-78.87835849999999
1727,"fayetteville, NC",400.0,35.0526641,-78.87835849999999
1728,"fayetteville, NC",800.0,35.0526641,-78.87835849999999
1729,"fayetteville, NC",450.0,35.0526641,-78.87835849999999
1730,"fayetteville, NC",475.0,35.0526641,-78.87835849999999
1731,"fayetteville, NC",420.0,35.0526641,-78.87835849999999
1732,"fayetteville, NC",375.0,35.0526641,-78.87835849999999
1733,"fayetteville, NC",200.0,35.0526641,-78.87835849999999
1734,"fayetteville, NC",450.0,35.0526641,-78.87835849999999
1735,"finger lakes, NY",200.0,42.7238165,-76.9297247
1736,"finger lakes, NY",200.0,42.7238165,-76.9297247
1737,"finger lakes, NY",200.0,42.7238165,-76.9297247
1738,"finger lakes, NY",200.0,42.7238165,-76.9297247
1739,"finger lakes, NY",400.0,42.7238165,-76.9297247
1740,"finger lakes, NY",500.0,42.7238165,-76.9297247
1741,"finger lakes, NY",575.0,42.7238165,-76.9297247
1742,"finger lakes, NY",575.0,42.7238165,-76.9297247
1743,"finger lakes, NY",500.0,42.7238165,-76.9297247
1744,flagstaff / sedona,229.0,35.1982836,-111.651302
1745,flagstaff / sedona,200.0,35.1982836,-111.651302
1746,flagstaff / sedona,400.0,35.1982836,-111.651302
1747,flagstaff / sedona,390.0,35.1982836,-111.651302
1748,flagstaff / sedona,1750.0,35.1982836,-111.651302
1749,flagstaff / sedona,649.0,35.1982836,-111.651302
1750,flagstaff / sedona,799.0,35.1982836,-111.651302
1751,flagstaff / sedona,200.0,35.1982836,-111.651302
